date,holiday,country,iso
2022-06-13,Holy Spirit Monday,Greece,GRC
2022-08-15,Assumption Day,Greece,GRC
2022-10-28,National Anniversary Day,Greece,GRC
2022-12-25,Christmas Day,Greece,GRC
2022-12-26,Synaxis of the Mother of God,Greece,GRC
2018-01-01,New Year's Day,Greenland,GRL
2018-01-06,Epiphany,Greenland,GRL
2018-03-29,Maundy Thursday,Greenland,GRL
2018-03-30,Good Friday,Greenland,GRL
2018-04-02,Easter Monday,Greenland,GRL
2018-04-27,General Prayer Day,Greenland,GRL
2018-05-10,Ascension Day,Greenland,GRL
2018-05-21,Whit Monday,Greenland,GRL
2018-06-21,Ullortuneq,Greenland,GRL
2018-12-24,Christmas Eve,Greenland,GRL
2018-12-25,Christmas Day,Greenland,GRL
2018-12-26,Second Day of Christmas,Greenland,GRL
2018-12-31,New Year's Eve,Greenland,GRL
2019-01-01,New Year's Day,Greenland,GRL
2019-01-06,Epiphany,Greenland,GRL
2019-04-18,Maundy Thursday,Greenland,GRL
2019-04-19,Good Friday,Greenland,GRL
2019-04-22,Easter Monday,Greenland,GRL
2019-05-17,General Prayer Day,Greenland,GRL
2019-05-30,Ascension Day,Greenland,GRL
2019-06-10,Whit Monday,Greenland,GRL
2019-06-21,Ullortuneq,Greenland,GRL
2019-12-24,Christmas Eve,Greenland,GRL
2019-12-25,Christmas Day,Greenland,GRL
2019-12-26,Second Day of Christmas,Greenland,GRL
2019-12-31,New Year's Eve,Greenland,GRL
2020-01-01,New Year's Day,Greenland,GRL
2020-01-06,Epiphany,Greenland,GRL
2020-04-09,Maundy Thursday,Greenland,GRL
2020-04-10,Good Friday,Greenland,GRL
2020-04-13,Easter Monday,Greenland,GRL
2020-05-08,General Prayer Day,Greenland,GRL
2020-05-21,Ascension Day,Greenland,GRL
2020-06-01,Whit Monday,Greenland,GRL
2020-06-21,Ullortuneq,Greenland,GRL
2020-12-24,Christmas Eve,Greenland,GRL
2020-12-25,Christmas Day,Greenland,GRL
2020-12-26,Second Day of Christmas,Greenland,GRL
2020-12-31,New Year's Eve,Greenland,GRL
2021-01-01,New Year's Day,Greenland,GRL
2021-01-06,Epiphany,Greenland,GRL
2021-04-01,Maundy Thursday,Greenland,GRL
2021-04-02,Good Friday,Greenland,GRL
2021-04-05,Easter Monday,Greenland,GRL
2021-04-30,General Prayer Day,Greenland,GRL
2021-05-13,Ascension Day,Greenland,GRL
2021-05-24,Whit Monday,Greenland,GRL
2021-06-21,Ullortuneq,Greenland,GRL
2021-12-24,Christmas Eve,Greenland,GRL
2021-12-25,Christmas Day,Greenland,GRL
2021-12-26,Second Day of Christmas,Greenland,GRL
2021-12-31,New Year's Eve,Greenland,GRL
2022-01-01,New Year's Day,Greenland,GRL
2022-01-06,Epiphany,Greenland,GRL
2022-04-14,Maundy Thursday,Greenland,GRL
2022-04-15,Good Friday,Greenland,GRL
2022-04-18,Easter Monday,Greenland,GRL
2022-05-13,General Prayer Day,Greenland,GRL
2022-05-26,Ascension Day,Greenland,GRL
2022-06-06,Whit Monday,Greenland,GRL
2022-06-21,Ullortuneq,Greenland,GRL
2022-12-24,Christmas Eve,Greenland,GRL
2022-12-25,Christmas Day,Greenland,GRL
2022-12-26,Second Day of Christmas,Greenland,GRL
2022-12-31,New Year's Eve,Greenland,GRL
2016-01-01,New Year's Day,Grenada,GRD
2016-02-07,Independence Day,Grenada,GRD
2016-02-08,Independence Day Holiday (in lieu),Grenada,GRD
2016-03-25,Good Friday,Grenada,GRD
2016-03-28,Easter Monday,Grenada,GRD
2016-05-01,Labour Day,Grenada,GRD
2016-05-16,Whit Monday,Grenada,GRD
2016-05-26,Corpus Christi,Grenada,GRD
2016-08-01,Emancipation Day,Grenada,GRD
2016-08-08,Carnival Monday,Grenada,GRD
2016-08-09,Carnival Tuesday,Grenada,GRD
2016-10-25,Thanksgiving,Grenada,GRD
2016-12-25,Christmas Day,Grenada,GRD
2016-12-26,Boxing Day,Grenada,GRD
2017-01-01,New Year's Day,Grenada,GRD
2017-02-07,Independence Day,Grenada,GRD
2017-04-14,Good Friday,Grenada,GRD
2017-04-17,Easter Monday,Grenada,GRD
2017-05-01,Labour Day,Grenada,GRD
2017-06-05,Whit Monday,Grenada,GRD
2017-06-15,Corpus Christi,Grenada,GRD
2017-08-01,Emancipation Day,Grenada,GRD
2017-08-07,Carnival Monday,Grenada,GRD
2017-08-08,Carnival Tuesday,Grenada,GRD
2017-10-25,Thanksgiving,Grenada,GRD
2017-12-25,Christmas Day,Grenada,GRD
2017-12-26,Boxing Day,Grenada,GRD
2018-01-01,New Year's Day,Grenada,GRD
2018-02-07,Independence Day,Grenada,GRD
2018-03-30,Good Friday,Grenada,GRD
2018-04-02,Easter Monday,Grenada,GRD
2018-05-01,Labour Day,Grenada,GRD
2018-05-21,Whit Monday,Grenada,GRD
2018-05-31,Corpus Christi,Grenada,GRD
2018-08-01,Emancipation Day,Grenada,GRD
2018-08-13,Carnival Monday,Grenada,GRD
2018-08-14,Carnival Tuesday,Grenada,GRD
2018-10-25,Thanksgiving,Grenada,GRD
2018-12-25,Christmas Day,Grenada,GRD
2018-12-26,Boxing Day,Grenada,GRD
2019-01-01,New Year's Day,Grenada,GRD
2019-02-07,Independence Day,Grenada,GRD
2019-04-19,Good Friday,Grenada,GRD
2019-04-22,Easter Monday,Grenada,GRD
2019-05-01,Labour Day,Grenada,GRD
2019-06-10,Whit Monday,Grenada,GRD
2019-06-20,Corpus Christi,Grenada,GRD
2019-08-05,Emancipation Day,Grenada,GRD
2019-08-12,Carnival Monday,Grenada,GRD
2019-08-13,Carnival Tuesday,Grenada,GRD
2019-10-25,Thanksgiving,Grenada,GRD
2019-12-25,Christmas Day,Grenada,GRD
2019-12-26,Boxing Day,Grenada,GRD
2020-01-01,New Year's Day,Grenada,GRD
2020-02-07,Independence Day,Grenada,GRD
2020-04-10,Good Friday,Grenada,GRD
2020-04-13,Easter Monday,Grenada,GRD
2020-05-01,Labour Day,Grenada,GRD
2020-06-01,Whit Monday,Grenada,GRD
2020-06-11,Corpus Christi,Grenada,GRD
2020-08-03,Emancipation Day,Grenada,GRD
2020-08-10,Carnival Monday,Grenada,GRD
2020-08-11,Carnival Tuesday,Grenada,GRD
2020-10-25,Thanksgiving,Grenada,GRD
2020-10-26,Thanksgiving (in lieu),Grenada,GRD
2020-12-25,Christmas Day,Grenada,GRD
2020-12-28,Boxing Day (in lieu),Grenada,GRD
2021-01-01,New Year's Day,Grenada,GRD
2021-02-07,Independence Day,Grenada,GRD
2021-02-08,Independence Day (in lieu),Grenada,GRD
2021-04-02,Good Friday,Grenada,GRD
2021-04-05,Easter Monday,Grenada,GRD
2021-05-01,Labour Day,Grenada,GRD
2021-05-24,Whit Monday,Grenada,GRD
2021-06-03,Corpus Christi,Grenada,GRD
2021-08-02,Emancipation Day,Grenada,GRD
2021-08-09,Carnival Monday,Grenada,GRD
2021-08-10,Carnival Tuesday,Grenada,GRD
2021-10-25,Thanksgiving,Grenada,GRD
2021-12-25,Christmas Day,Grenada,GRD
2021-12-26,Christmas Day (in lieu),Grenada,GRD
2021-12-27,Boxing Day,Grenada,GRD
2022-01-01,New Year's Day,Grenada,GRD
2022-02-07,Independence Day,Grenada,GRD
2022-04-15,Good Friday,Grenada,GRD
2022-04-18,Easter Monday,Grenada,GRD
2022-05-01,Labour Day,Grenada,GRD
2022-05-02,Labour Day (in lieu),Grenada,GRD
2022-06-06,Whit Monday,Grenada,GRD
2022-06-16,Corpus Christi,Grenada,GRD
2022-08-01,Emancipation Day,Grenada,GRD
2022-08-08,Carnival Monday,Grenada,GRD
2022-08-09,Carnival Tuesday,Grenada,GRD
2022-10-25,Thanksgiving,Grenada,GRD
2022-12-25,Christmas Day,Grenada,GRD
2022-12-26,Boxing Day,Grenada,GRD
2022-12-27,Christmas Day (in lieu),Grenada,GRD
2018-01-01,New Year's Day,Guadeloupe,GLP
2018-02-12,Carnival Monday,Guadeloupe,GLP
2018-02-13,Mardi Gras,Guadeloupe,GLP
2018-02-14,Ash Wednesday,Guadeloupe,GLP
2018-03-08,Mid-Lent,Guadeloupe,GLP
2018-03-30,Good Friday,Guadeloupe,GLP
2018-04-02,Easter Monday,Guadeloupe,GLP
2018-05-01,Labour Day,Guadeloupe,GLP
2018-05-08,Victory Day,Guadeloupe,GLP
2018-05-10,Ascension Day,Guadeloupe,GLP
2018-05-21,Whit Monday,Guadeloupe,GLP
2018-05-27,Abolition Day,Guadeloupe,GLP
2018-07-14,National Day,Guadeloupe,GLP
2018-08-15,Assumption Day,Guadeloupe,GLP
2018-11-01,All Saints' Day,Guadeloupe,GLP
2018-11-11,Armistice Day,Guadeloupe,GLP
2018-12-25,Christmas Day,Guadeloupe,GLP
2019-01-01,New Year's Day,Guadeloupe,GLP
2019-03-04,Carnival Monday,Guadeloupe,GLP
2019-03-05,Mardi Gras,Guadeloupe,GLP
2019-03-06,Ash Wednesday,Guadeloupe,GLP
2019-03-28,Mid-Lent,Guadeloupe,GLP
2019-04-19,Good Friday,Guadeloupe,GLP
2019-04-22,Easter Monday,Guadeloupe,GLP
2019-05-01,Labour Day,Guadeloupe,GLP
2019-05-08,Victory Day,Guadeloupe,GLP
2019-05-27,Abolition Day,Guadeloupe,GLP
2019-05-30,Ascension Day,Guadeloupe,GLP
2019-06-10,Whit Monday,Guadeloupe,GLP
2019-07-14,National Day,Guadeloupe,GLP
2019-08-15,Assumption Day,Guadeloupe,GLP
2019-11-01,All Saints' Day,Guadeloupe,GLP
2019-11-11,Armistice Day,Guadeloupe,GLP
2019-12-25,Christmas Day,Guadeloupe,GLP
2020-01-01,New Year's Day,Guadeloupe,GLP
2020-02-24,Carnival Monday,Guadeloupe,GLP
2020-02-25,Mardi Gras,Guadeloupe,GLP
2020-02-26,Ash Wednesday,Guadeloupe,GLP
2020-03-19,Mid-Lent,Guadeloupe,GLP
2020-04-10,Good Friday,Guadeloupe,GLP
2020-04-13,Easter Monday,Guadeloupe,GLP
2020-05-01,Labour Day,Guadeloupe,GLP
2020-05-08,Victory Day,Guadeloupe,GLP
2020-05-21,Ascension Day,Guadeloupe,GLP
2020-05-27,Abolition Day,Guadeloupe,GLP
2020-06-01,Whit Monday,Guadeloupe,GLP
2020-07-14,National Day,Guadeloupe,GLP
2020-08-15,Assumption Day,Guadeloupe,GLP
2020-11-01,All Saints' Day,Guadeloupe,GLP
2020-11-11,Armistice Day,Guadeloupe,GLP
2020-12-25,Christmas Day,Guadeloupe,GLP
2021-01-01,New Year's Day,Guadeloupe,GLP
2021-02-15,Carnival Monday,Guadeloupe,GLP
2021-02-16,Mardi Gras,Guadeloupe,GLP
2021-02-17,Ash Wednesday,Guadeloupe,GLP
2021-03-04,Mid-Lent,Guadeloupe,GLP
2021-04-02,Good Friday,Guadeloupe,GLP
2021-04-05,Easter Monday,Guadeloupe,GLP
2021-05-01,Labour Day,Guadeloupe,GLP
2021-05-08,Victory Day,Guadeloupe,GLP
2021-05-13,Ascension Day,Guadeloupe,GLP
2021-05-24,Whit Monday,Guadeloupe,GLP
2021-05-27,Abolition Day,Guadeloupe,GLP
2021-07-14,National Day,Guadeloupe,GLP
2021-08-15,Assumption Day,Guadeloupe,GLP
2021-11-01,All Saints' Day,Guadeloupe,GLP
2021-11-11,Armistice Day,Guadeloupe,GLP
2021-12-25,Christmas Day,Guadeloupe,GLP
2022-01-01,New Year's Day,Guadeloupe,GLP
2022-02-28,Carnival Monday,Guadeloupe,GLP
2022-03-01,Mardi Gras,Guadeloupe,GLP
2022-03-02,Ash Wednesday,Guadeloupe,GLP
2022-03-23,Mid-Lent,Guadeloupe,GLP
2022-04-15,Good Friday,Guadeloupe,GLP
2022-04-18,Easter Monday,Guadeloupe,GLP
2022-05-01,Labour Day,Guadeloupe,GLP
2022-05-08,Victory Day,Guadeloupe,GLP
2022-05-26,Ascension Day,Guadeloupe,GLP
2022-05-27,Abolition Day,Guadeloupe,GLP
2022-06-06,Whit Monday,Guadeloupe,GLP
2022-07-14,National Day,Guadeloupe,GLP
2022-08-15,Assumption Day,Guadeloupe,GLP
2022-11-01,All Saints' Day,Guadeloupe,GLP
2022-11-11,Armistice Day,Guadeloupe,GLP
2022-12-25,Christmas Day,Guadeloupe,GLP
2022-12-26,Christmas Holiday,Guadeloupe,GLP
2019-01-01,New Year's Day,Guam,GUM
2019-01-21,Martin Luther King Jr. Day,Guam,GUM
2019-03-04,History and Chamorro Heritage Day,Guam,GUM
2019-05-27,Memorial Day,Guam,GUM
2019-07-04,Independence Day,Guam,GUM
2019-07-21,Guam Liberation Day,Guam,GUM
2019-07-22,Guam Liberation Day (in lieu),Guam,GUM
2019-09-02,Labor Day,Guam,GUM
2019-11-01,All Souls' Day (in lieu),Guam,GUM
2019-11-02,All Souls' Day,Guam,GUM
2019-11-11,Veterans Day,Guam,GUM
2019-11-28,Thanksgiving,Guam,GUM
2019-12-08,Santa Marian Kamalen Day,Guam,GUM
2019-12-09,Santa Marian Kamalen Day (in lieu),Guam,GUM
2019-12-24,Christmas Eve,Guam,GUM
2019-12-25,Christmas Day,Guam,GUM
2020-01-01,New Year's Day,Guam,GUM
2020-01-20,Martin Luther King Jr. Day,Guam,GUM
2020-03-02,History and Chamorro Heritage Day,Guam,GUM
2020-05-25,Memorial Day,Guam,GUM
2020-07-03,Independence Day (in lieu),Guam,GUM
2020-07-21,Guam Liberation Day,Guam,GUM
2020-09-07,Labor Day,Guam,GUM
2020-11-02,All Souls' Day,Guam,GUM
2020-11-11,Veterans Day,Guam,GUM
2020-11-26,Thanksgiving,Guam,GUM
2020-12-08,Santa Marian Kamalen Day,Guam,GUM
2020-12-25,Christmas Day,Guam,GUM
2021-01-01,New Year's Day,Guam,GUM
2021-01-18,Martin Luther King Jr. Day,Guam,GUM
2021-03-01,History and Chamorro Heritage Day,Guam,GUM
2021-05-31,Memorial Day,Guam,GUM
2021-07-05,Independence Day (in lieu),Guam,GUM
2021-07-21,Guam Liberation Day,Guam,GUM
2021-09-06,Labor Day,Guam,GUM
2021-11-02,All Souls' Day,Guam,GUM
2021-11-11,Veterans Day,Guam,GUM
2021-11-25,Thanksgiving,Guam,GUM
2021-12-08,Santa Marian Kamalen Day,Guam,GUM
2021-12-24,Christmas Day (in lieu),Guam,GUM
2021-12-25,Christmas Day,Guam,GUM
2022-01-01,New Year's Day,Guam,GUM
2022-01-17,Martin Luther King Jr. Day,Guam,GUM
2022-03-07,History and Chamorro Heritage Day,Guam,GUM
2022-05-30,Memorial Day,Guam,GUM
2022-07-04,Independence Day,Guam,GUM
2022-07-21,Guam Liberation Day,Guam,GUM
2022-09-05,Labor Day,Guam,GUM
2022-11-02,All Souls' Day,Guam,GUM
2022-11-11,Veterans Day,Guam,GUM
2022-11-24,Thanksgiving,Guam,GUM
2022-12-08,Santa Marian Kamalen Day,Guam,GUM
2022-12-25,Christmas Day,Guam,GUM
2022-12-26,Christmas Day (in lieu),Guam,GUM
2017-01-01,New Year's Day,Guatemala,GTM
2017-04-13,Holy Thursday,Guatemala,GTM
2017-04-14,Good Friday,Guatemala,GTM
2017-04-15,Holy Saturday,Guatemala,GTM
2017-05-01,Labour Day,Guatemala,GTM
2017-06-30,Army Day,Guatemala,GTM
2017-08-15,Assumption Day,Guatemala,GTM
2017-09-15,Independence Day,Guatemala,GTM
2017-10-20,Revolution Day,Guatemala,GTM
2017-11-01,All Saints' Day,Guatemala,GTM
2017-12-24,Christmas Eve,Guatemala,GTM
2017-12-25,Christmas Day,Guatemala,GTM
2017-12-31,New Year's Eve,Guatemala,GTM
2018-01-01,New Year's Day,Guatemala,GTM
2018-03-29,Holy Thursday,Guatemala,GTM
2018-03-30,Good Friday,Guatemala,GTM
2018-03-31,Holy Saturday,Guatemala,GTM
2018-05-01,Labour Day,Guatemala,GTM
2018-06-30,Army Day,Guatemala,GTM
2018-08-15,Assumption Day,Guatemala,GTM
2018-09-15,Independence Day,Guatemala,GTM
2018-10-20,Revolution Day,Guatemala,GTM
2018-11-01,All Saints' Day,Guatemala,GTM
2018-12-24,Christmas Eve,Guatemala,GTM
2018-12-25,Christmas Day,Guatemala,GTM
2018-12-31,New Year's Eve,Guatemala,GTM
2019-01-01,New Year's Day,Guatemala,GTM
2019-04-18,Holy Thursday,Guatemala,GTM
2019-04-19,Good Friday,Guatemala,GTM
2019-04-20,Holy Saturday,Guatemala,GTM
2019-05-01,Labour Day,Guatemala,GTM
2019-06-30,Army Day,Guatemala,GTM
2019-08-15,Assumption Day,Guatemala,GTM
2019-09-15,Independence Day,Guatemala,GTM
2019-10-20,Revolution Day,Guatemala,GTM
2019-11-01,All Saints' Day,Guatemala,GTM
2019-12-24,Christmas Eve,Guatemala,GTM
2019-12-25,Christmas Day,Guatemala,GTM
2019-12-31,New Year's Eve,Guatemala,GTM
2020-01-01,New Year's Day,Guatemala,GTM
2020-04-09,Holy Thursday,Guatemala,GTM
2020-04-10,Good Friday,Guatemala,GTM
2020-04-11,Holy Saturday,Guatemala,GTM
2020-05-01,Labour Day,Guatemala,GTM
2020-06-29,Army Day (in lieu),Guatemala,GTM
2020-08-15,Assumption Day,Guatemala,GTM
2020-09-15,Independence Day,Guatemala,GTM
2020-10-20,Revolution Day,Guatemala,GTM
2020-11-01,All Saints' Day,Guatemala,GTM
2020-12-24,Christmas Eve,Guatemala,GTM
2020-12-25,Christmas Day,Guatemala,GTM
2020-12-31,New Year's Eve,Guatemala,GTM
2021-01-01,New Year's Day,Guatemala,GTM
2021-04-01,Holy Thursday,Guatemala,GTM
2021-04-02,Good Friday,Guatemala,GTM
2021-04-03,Holy Saturday,Guatemala,GTM
2021-05-01,Labour Day,Guatemala,GTM
2021-06-30,Army Day,Guatemala,GTM
2021-08-15,Assumption Day,Guatemala,GTM
2021-09-15,Independence Day,Guatemala,GTM
2021-10-20,Revolution Day,Guatemala,GTM
2021-11-01,All Saints' Day,Guatemala,GTM
2021-12-24,Christmas Eve,Guatemala,GTM
2021-12-25,Christmas Day,Guatemala,GTM
2021-12-31,New Year's Eve,Guatemala,GTM
2022-01-01,New Year's Day,Guatemala,GTM
2022-04-14,Holy Thursday,Guatemala,GTM
2022-04-15,Good Friday,Guatemala,GTM
2022-04-16,Holy Saturday,Guatemala,GTM
2022-05-02,Labour Day (in lieu),Guatemala,GTM
2022-06-30,Army Day,Guatemala,GTM
2022-08-15,Assumption Day,Guatemala,GTM
2022-09-15,Independence Day,Guatemala,GTM
2022-10-20,Revolution Day,Guatemala,GTM
2022-11-01,All Saints' Day,Guatemala,GTM
2022-12-24,Christmas Eve,Guatemala,GTM
2022-12-25,Christmas Day,Guatemala,GTM
2022-12-31,New Year's Eve,Guatemala,GTM
2017-01-02,New Year's Day (in lieu),Guernsey,GGY
2017-03-26,Mothering Sunday,Guernsey,GGY
2017-04-14,Good Friday,Guernsey,GGY
2017-04-17,Easter Monday,Guernsey,GGY
2017-05-01,May Bank Holiday,Guernsey,GGY
2017-05-09,Liberation day,Guernsey,GGY
2017-05-29,Spring Bank Holiday,Guernsey,GGY
2017-06-18,Father's Day,Guernsey,GGY
2017-08-28,Summer Bank Holiday,Guernsey,GGY
2017-12-25,Christmas Day,Guernsey,GGY
2017-12-26,Boxing Day,Guernsey,GGY
2018-01-01,New Year's Day,Guernsey,GGY
2018-03-11,Mothering Sunday,Guernsey,GGY
2018-03-30,Good Friday,Guernsey,GGY
2018-04-02,Easter Monday,Guernsey,GGY
2018-05-07,May Bank Holiday,Guernsey,GGY
2018-05-09,Liberation day,Guernsey,GGY
2018-05-28,Spring Bank Holiday,Guernsey,GGY
2018-06-17,Father's Day,Guernsey,GGY
2018-08-27,Summer Bank Holiday,Guernsey,GGY
2018-12-25,Christmas Day,Guernsey,GGY
2018-12-26,Boxing Day,Guernsey,GGY
2019-01-01,New Year's Day,Guernsey,GGY
2019-03-31,Mothering Sunday,Guernsey,GGY
2019-04-19,Good Friday,Guernsey,GGY
2019-04-22,Easter Monday,Guernsey,GGY
2019-05-06,May Bank Holiday,Guernsey,GGY
2019-05-09,Liberation day,Guernsey,GGY
2019-05-27,Spring Bank Holiday,Guernsey,GGY
2019-06-16,Father's Day,Guernsey,GGY
2019-08-26,Summer Bank Holiday,Guernsey,GGY
2019-12-25,Christmas Day,Guernsey,GGY
2019-12-26,Boxing Day,Guernsey,GGY
2020-01-01,New Year's Day,Guernsey,GGY
2020-03-22,Mothering Sunday,Guernsey,GGY
2020-04-10,Good Friday,Guernsey,GGY
2020-04-13,Easter Monday,Guernsey,GGY
2020-05-08,Early May Bank Holiday,Guernsey,GGY
2020-05-09,Liberation day,Guernsey,GGY
2020-05-25,Spring Bank Holiday,Guernsey,GGY
2020-06-21,Father's Day,Guernsey,GGY
2020-08-31,Summer Bank Holiday,Guernsey,GGY
2020-12-25,Christmas Day,Guernsey,GGY
2020-12-28,Boxing Day (in lieu),Guernsey,GGY
2021-01-01,New Year's Day,Guernsey,GGY
2021-03-14,Mothering Sunday,Guernsey,GGY
2021-04-02,Good Friday,Guernsey,GGY
2021-04-05,Easter Monday,Guernsey,GGY
2021-05-03,May Bank,Guernsey,GGY
2021-05-09,Liberation day,Guernsey,GGY
2021-05-31,Spring Bank Holiday,Guernsey,GGY
2021-06-20,Father's Day,Guernsey,GGY
2021-08-30,Summer Bank,Guernsey,GGY
2021-12-25,Christmas Day,Guernsey,GGY
2021-12-27,Christmas Day (in lieu),Guernsey,GGY
2021-12-28,Boxing Day (in lieu),Guernsey,GGY
2022-01-01,New Year's Day,Guernsey,GGY
2022-03-27,Mothering Sunday,Guernsey,GGY
2022-04-15,Good Friday,Guernsey,GGY
2022-04-18,Easter Monday,Guernsey,GGY
2022-05-02,May Bank Holiday,Guernsey,GGY
2022-05-09,Liberation day,Guernsey,GGY
2022-05-30,Spring Bank Holiday,Guernsey,GGY
2022-06-19,Father's Day,Guernsey,GGY
2022-08-29,Summer Bank Holiday,Guernsey,GGY
2022-12-25,Christmas Day,Guernsey,GGY
2022-12-26,Boxing Day,Guernsey,GGY
2022-12-27,Christmas Day (in lieu),Guernsey,GGY
2018-01-01,New Year's Day,Guinea,GIN
2018-04-02,Easter Monday,Guinea,GIN
2018-05-01,Labour Day,Guinea,GIN
2018-05-25,Africa Day,Guinea,GIN
2018-06-11,Lialat-al-Qadar,Guinea,GIN
2018-06-15,Korité,Guinea,GIN
2018-08-15,Assumption Day,Guinea,GIN
2018-08-22,Tabaski,Guinea,GIN
2018-10-02,Independence Day,Guinea,GIN
2018-11-01,All Saints' Day,Guinea,GIN
2018-11-20,Mouloud,Guinea,GIN
2018-12-25,Christmas Day,Guinea,GIN
2019-01-01,New Year's Day,Guinea,GIN
2019-04-22,Easter Monday,Guinea,GIN
2019-05-01,Labour Day,Guinea,GIN
2019-05-25,Africa Day,Guinea,GIN
2019-06-01,Lialat-al-Qadar,Guinea,GIN
2019-06-05,Korité,Guinea,GIN
2019-08-12,Tabaski,Guinea,GIN
2019-08-15,Assumption Day,Guinea,GIN
2019-10-02,Independence Day,Guinea,GIN
2019-11-01,All Saints' Day,Guinea,GIN
2019-11-10,Mouloud,Guinea,GIN
2019-12-25,Christmas Day,Guinea,GIN
2020-01-01,New Year's Day,Guinea,GIN
2020-04-13,Easter Monday,Guinea,GIN
2020-05-01,Labour Day,Guinea,GIN
2020-05-20,Lialat-al-Qadar,Guinea,GIN
2020-05-24,Korité,Guinea,GIN
2020-05-25,Africa Day,Guinea,GIN
2020-07-31,Tabaski,Guinea,GIN
2020-08-15,Assumption Day,Guinea,GIN
2020-10-02,Independence Day,Guinea,GIN
2020-10-29,Mouloud,Guinea,GIN
2020-11-01,All Saints' Day,Guinea,GIN
2020-12-15,Presidential Inauguration Day,Guinea,GIN
2020-12-25,Christmas Day,Guinea,GIN
2021-01-01,New Year's Day,Guinea,GIN
2021-04-05,Easter Monday,Guinea,GIN
2021-05-01,Labour Day,Guinea,GIN
2021-05-10,Lialat-al-Qadar,Guinea,GIN
2021-05-13,Korité,Guinea,GIN
2021-05-25,Africa Day,Guinea,GIN
2021-07-20,Tabaski,Guinea,GIN
2021-08-15,Assumption Day,Guinea,GIN
2021-10-02,Independence Day,Guinea,GIN
2021-10-19,Mouloud,Guinea,GIN
2021-11-01,All Saints' Day,Guinea,GIN
2021-12-25,Christmas Day,Guinea,GIN
2022-01-01,New Year's Day,Guinea,GIN
2022-04-18,Easter Monday,Guinea,GIN
2022-04-29,Lialat-al-Qadar,Guinea,GIN
2022-05-01,Labour Day,Guinea,GIN
2022-05-03,Korité,Guinea,GIN
2022-05-25,Africa Day,Guinea,GIN
2022-07-10,Tabaski,Guinea,GIN
2022-08-15,Assumption Day,Guinea,GIN
2022-10-02,Independence Day,Guinea,GIN
2022-10-09,Mouloud,Guinea,GIN
2022-11-01,All Saints' Day,Guinea,GIN
2022-12-25,Christmas Day,Guinea,GIN
2018-01-01,New Year's Day,Guinea-Bissau,GNB
2018-01-20,National Heroes' Day,Guinea-Bissau,GNB
2018-03-08,International Women's Day,Guinea-Bissau,GNB
2018-05-01,Labour Day,Guinea-Bissau,GNB
2018-06-15,Korité,Guinea-Bissau,GNB
2018-08-03,Pidjiguiti Day,Guinea-Bissau,GNB
2018-08-21,Tabaski,Guinea-Bissau,GNB
2018-09-24,Independence Day,Guinea-Bissau,GNB
2018-11-14,Readjustment Movement Day,Guinea-Bissau,GNB
2018-12-25,Christmas Day,Guinea-Bissau,GNB
2019-01-01,New Year's Day,Guinea-Bissau,GNB
2019-01-20,National Heroes' Day,Guinea-Bissau,GNB
2019-03-08,International Women's Day,Guinea-Bissau,GNB
2019-05-01,Labour Day,Guinea-Bissau,GNB
2019-06-05,Korité,Guinea-Bissau,GNB
2019-08-03,Pidjiguiti Day,Guinea-Bissau,GNB
2019-08-12,Tabaski,Guinea-Bissau,GNB
2019-09-24,Independence Day,Guinea-Bissau,GNB
2019-11-14,Readjustment Movement Day,Guinea-Bissau,GNB
2019-12-25,Christmas Day,Guinea-Bissau,GNB
2020-01-01,New Year's Day,Guinea-Bissau,GNB
2020-01-20,National Heroes' Day,Guinea-Bissau,GNB
2020-03-08,International Women's Day,Guinea-Bissau,GNB
2020-05-01,Labour Day,Guinea-Bissau,GNB
2020-05-24,Korité,Guinea-Bissau,GNB
2020-07-31,Tabaski,Guinea-Bissau,GNB
2020-08-03,Pidjiguiti Day,Guinea-Bissau,GNB
2020-09-24,Independence Day,Guinea-Bissau,GNB
2020-11-14,Readjustment Movement Day,Guinea-Bissau,GNB
2020-12-25,Christmas Day,Guinea-Bissau,GNB
2021-01-01,New Year's Day,Guinea-Bissau,GNB
2021-01-20,National Heroes' Day,Guinea-Bissau,GNB
2021-03-08,International Women's Day,Guinea-Bissau,GNB
2021-05-01,Labour Day,Guinea-Bissau,GNB
2021-05-13,Korité,Guinea-Bissau,GNB
2021-07-20,Tabaski,Guinea-Bissau,GNB
2021-08-03,Pidjiguiti Day,Guinea-Bissau,GNB
2021-09-24,Independence Day,Guinea-Bissau,GNB
2021-11-14,Readjustment Movement Day,Guinea-Bissau,GNB
2021-12-25,Christmas Day,Guinea-Bissau,GNB
2022-01-01,New Year's Day,Guinea-Bissau,GNB
2022-01-20,National Heroes' Day,Guinea-Bissau,GNB
2022-03-08,International Women's Day,Guinea-Bissau,GNB
2022-05-01,Labour Day,Guinea-Bissau,GNB
2022-05-03,Korité,Guinea-Bissau,GNB
2022-07-10,Tabaski,Guinea-Bissau,GNB
2022-08-03,Pidjiguiti Day,Guinea-Bissau,GNB
2022-09-24,Independence Day,Guinea-Bissau,GNB
2022-11-14,Readjustment Movement Day,Guinea-Bissau,GNB
2022-12-25,Christmas Day,Guinea-Bissau,GNB
2018-01-01,New Year's Day,Guyana,GUY
2018-02-23,Republic Day,Guyana,GUY
